course_title,skills,rating,num_reviews,level,content_duration,is_paid,clean_course_title
English for Business and Entrepreneurship,"{"" Entrepreneurship"","" Business Analysis"","" Market Research"","" Planning"","" Marketing"","" Business Development"","" Creativity""}",4.8,4600.0,0,60,0.0,English Business Entrepreneurship
Health Behavior Change: From Evidence to Action,"{""(350 reviews)""}",4.8,350.0,0,60,0.0,Health Behavior Change Evidence Action
Introduction to Web Development,"{"" Computer Programming"","" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Design"","" Web Development"","" Web Development Tools"","" Problem Solving"","" User Experience Design"","" Java Programming""}",4.7,3600.0,0,60,0.0,Introduction Web Development
Data Science with Databricks for Data Analysts,"{"" Data Analysis"","" Machine Learning"","" Machine Learning Algorithms"","" Algorithms"","" Exploratory Data Analysis"","" Human Learning"","" Python Programming"","" Apache"","" Applied Machine Learning"","" Data Management"","" SQL"","" Regression"","" Big Data"","" Feature Engineering"","" Data Science""}",4.5,527.0,1,135,0.0,Data Science Databricks Data Analysts
Memoir and Personal Essay: Write About Yourself,"{"" Writing""}",4.4,397.0,0,135,0.0,Memoir Personal Essay Write
Using Python to Access Web Data,"{"" Computer Programming"","" Computer Programming Tools"","" Programming Principles"","" Python Programming"","" Data Structures"","" Web Development"","" Web Development Tools"","" Computer Networking"","" Extract"","" Transform"","" Load"","" HTML and CSS""}",4.8,43700.0,0,60,0.0,Python Access Web Data
Innovation Management,"{"" Creativity"","" Innovation"","" Leadership and Management""}",4.7,1900.0,0,60,0.0,Innovation Management
Managing the Company of the Future,"{"" Organizational Development"","" Leadership and Management"","" Innovation""}",4.8,3400.0,2,60,0.0,Managing Company Future
Learn Chinese: HSK Test Preparation,"{"" Communication"","" Writing""}",4.8,3100.0,0,135,0.0,Learn Chinese HSK Test Preparation
Foundations of Public Health Practice,"{"" Critical Thinking""}",4.8,513.0,0,135,0.0,Foundations Public Health Practice
Marketing digital e e-commerce do Google,"{"" E-Commerce"","" Marketing""}",4.9,89.0,0,135,0.0,Marketing digital e ecommerce Google
Developing Your Musicianship,"{"" Training""}",4.8,1600.0,0,135,0.0,Developing Musicianship
Dino 101: Dinosaur Paleobiology,"{""(3.3k reviews)""}",4.9,3300.0,0,60,0.0,Dino 101 Dinosaur Paleobiology
What is Compliance?,"{"" Critical Thinking"","" Leadership and Management"","" Organizational Development"","" Regulations and Compliance"","" Risk Management"","" Strategy and Operations"","" Decision Making"","" Finance"","" Problem Solving"","" Strategy"","" Brand Management""}",4.8,1100.0,2,14,0.0,Compliance
AI Strategy and Governance,"{"" Machine Learning"","" Data Analysis"","" Applied Machine Learning"","" Business Transformation"","" Decision Making"","" Human Learning"","" Machine Learning Algorithms"","" Regulations and Compliance"","" Strategy""}",4.8,71.0,0,14,0.0,AI Strategy Governance
AI Applications in People Management,"{"" Leadership and Management"","" Machine Learning"","" People Management"","" Algorithms"","" Applied Machine Learning"","" Human Resources"","" Machine Learning Algorithms"","" People Analysis"","" Decision Making""}",4.7,77.0,2,14,0.0,AI Applications People Management
Interaction Design,"{"" Probability & Statistics"","" Experiment"","" Statistical Tests"","" Human Computer Interaction"","" User Experience"","" R Programming"","" Statistical Programming"","" User Experience Design"","" Data Analysis"","" General Statistics"","" Statistical Analysis"","" User Research"","" Visual Design"","" Probability Distribution"","" Regression"","" Collaboration"","" Human Learning""}",4.5,3900.0,1,135,0.0,Interaction Design
Arts and Heritage Management,"{"" Leadership and Management"","" Marketing"","" Strategy"","" Communication"","" Customer Relationship Management"","" Organizational Development"","" Strategy and Operations"","" Brand Management"","" Business Process Management"","" Culture""}",4.8,1300.0,2,60,0.0,Arts Heritage Management
"Extract, Transform and Load Data in Power BI","{"" Data Analysis"","" Data Mining"","" Extract"","" Transform"","" Load"","" Power BI""}",4.4,111.0,0,14,0.0,Extract Transform Load Data Power BI
Semiconductor Devices,"{"" Problem Solving""}",4.4,521.0,3,60,0.0,Semiconductor Devices
Introduction to Responsible AI,"{""(50 reviews)""}",4.5,50.0,0,14,0.0,Introduction Responsible AI
An Introduction to Accessibility and Inclusive Design,"{"" Research and Design"","" Human Computer Interaction"","" Visual Design""}",4.7,187.0,0,60,0.0,Introduction Accessibility Inclusive Design
ASP.NET for Experienced Developers,"{"" Computer Programming"","" DevOps""}",4.0,106.0,1,60,0.0,ASPNET Experienced Developers
Uncommon Sense Teaching,"{"" Human Learning"","" Planning"","" Entrepreneurship""}",4.9,612.0,0,60,0.0,Uncommon Sense Teaching
"Introduction to Financial Analysis - The ""Why?""","{"" Accounting"","" Finance"","" Financial Accounting"","" General Accounting"","" Leadership and Management"","" Accounts Payable and Receivable"","" Financial Analysis"","" Cost Accounting"","" Generally Accepted Accounting Principles (GAAP)"","" Risk Management""}",4.7,111.0,0,14,0.0,Introduction Financial Analysis  Why
Statistics with Python,"{"" General Statistics"","" Probability & Statistics"","" Statistical Analysis"","" Data Analysis"","" Statistical Tests"","" Basic Descriptive Statistics"","" Probability Distribution"","" Python Programming"","" Statistical Visualization"","" Statistical Programming"","" Mathematics"","" Plot (Graphics)"","" Regression"","" Correlation And Dependence"","" Critical Thinking"","" Data Visualization"","" Visualization (Computer Graphics)"","" Computer Programming"","" Data Model""}",4.6,3100.0,0,60,0.0,Statistics Python
Financial Reporting,"{"" Accounting"","" Financial Accounting"","" General Accounting"","" Generally Accepted Accounting Principles (GAAP)"","" Financial Analysis"","" Finance"","" Accounts Payable and Receivable"","" Financial Management"","" Management Accounting"","" Cost Accounting"","" Leadership and Management"","" Account Management"","" Corporate Accouting""}",4.7,793.0,1,135,0.0,Financial Reporting
Circular Economy - Sustainable Materials Management,"{"" Business Design"","" Business Transformation"","" Product Design"","" Product Strategy"","" Strategy"","" Innovation""}",4.8,1800.0,0,60,0.0,Circular Economy  Sustainable Materials Management
Troubles du spectre de l'autisme : diagnostic,"{""(696 reviews)""}",4.9,696.0,1,60,0.0,Troubles du spectre de lautisme  diagnostic
Digital Health,"{""(208 reviews)""}",4.5,208.0,1,60,0.0,Digital Health
Foundations of Teaching for Learning: Curriculum,"{"" Planning""}",4.6,372.0,2,60,0.0,Foundations Teaching Learning Curriculum
Machine Learning,"{"" Machine Learning"","" Algorithms"","" Machine Learning Algorithms"","" Human Learning"","" Applied Machine Learning"","" Statistical Machine Learning"","" Python Programming"","" Probability & Statistics"","" Regression"","" Data Analysis"","" Machine Learning Software"","" Mathematics"","" Problem Solving"","" Computer Programming"","" Decision Making""}",4.6,16000.0,1,135,0.0,Machine Learning
Chinese for Beginners,"{"" Communication""}",4.8,18800.0,2,60,0.0,Chinese Beginners
Security and Privacy for Big Data - Part 2,"{"" Big Data"","" Data Management"","" Security Engineering"","" Security Strategy""}",4.7,237.0,0,14,0.0,Security Privacy Big Data  2
An Introduction to American Law,"{""(4.7k reviews)""}",4.8,4700.0,0,60,0.0,Introduction American Law
Essentials of Global Health,"{""(1.9k reviews)""}",4.8,1900.0,2,60,0.0,Essentials Global Health
Developing Front-End Apps with React,"{"" Javascript"","" React (web framework)"","" Web Development""}",4.3,294.0,1,14,0.0,Developing FrontEnd Apps React
Learning for a Sustainable Future,"{"" Critical Thinking""}",4.7,46.0,0,60,0.0,Learning Sustainable Future
Digital Marketing Strategy and Planning,"{"" Digital Marketing"","" Marketing"","" Strategy"","" Strategy and Operations"","" Communication"","" Media Strategy & Planning"","" Leadership and Management"","" Market Analysis"","" Planning"","" Search Engine Optimization"","" User Experience"","" Market Research""}",4.6,346.0,0,60,0.0,Digital Marketing Strategy Planning
Curanderismo: Traditional Healing Using Plants,"{""(211 reviews)""}",4.7,211.0,0,60,0.0,Curanderismo Traditional Healing Plants
Whole genome sequencing of bacterial genomes - tools and applications,"{"" Bioinformatics""}",4.6,1400.0,0,60,0.0,genome sequencing bacterial genomes  tools applications
Object Oriented Java Programming: Data Structures and Beyond,"{"" Computer Programming"","" Java Programming"","" Data Structures"","" Algorithms"","" Problem Solving"","" Programming Principles"","" Critical Thinking"","" Software Engineering"","" Computational Thinking"","" Communication"","" Computer Programming Tools"","" Data Analysis"","" Theoretical Computer Science"","" Computational Logic"","" Computer Graphics"","" Visualization (Computer Graphics)"","" Recruitment"","" Training"","" People Analysis""}",4.7,7100.0,1,135,0.0,Object Oriented Java Programming Data Structures
Python Classes and Inheritance,"{"" Computer Programming"","" Python Programming""}",4.7,3500.0,1,14,0.0,Python Classes Inheritance
Astronomy: Exploring Time and Space,"{""(3.5k reviews)""}",4.8,3500.0,0,60,0.0,Astronomy Exploring Time Space
Microsoft Azure Security Engineer Associate (AZ-500),"{""(11 reviews)""}",4.8,11.0,1,135,0.0,Microsoft Azure Security Engineer Associate AZ500
Marine Biology,"{""(83 reviews)""}",4.7,83.0,0,60,0.0,Marine Biology
Inclusive Leadership: The Power of Workplace Diversity,"{"" Collaboration"","" Communication"","" Leadership Development"","" Leadership and Management"","" Culture"","" Emotional Intelligence""}",4.9,1700.0,0,14,0.0,Inclusive Leadership Power Workplace Diversity
Qualitative Research Design and Methods for Public Health,"{"" Data Analysis""}",4.7,165.0,0,135,0.0,Qualitative Research Design Methods Public Health
Suicide Prevention,"{""(159 reviews)""}",4.6,159.0,0,14,0.0,Suicide Prevention
Regression Analysis: Simplify Complex Data Relationships,"{"" Python Programming"","" Regression"","" Statistical Analysis""}",4.7,181.0,3,60,0.0,Regression Analysis Simplify Complex Data Relationships
Understanding child development: from synapse to society,"{"" Critical Thinking""}",4.6,259.0,0,60,0.0,Understanding child development synapse society
Narrative Economics,"{"" Storytelling""}",4.8,341.0,0,14,0.0,Narrative Economics
Digital Transformation in Financial Services,"{"" FinTech"","" Finance"","" Innovation"","" Banking"","" Business Transformation"","" Leadership and Management"","" Payments"","" Regulations and Compliance"","" Strategy"","" Strategy and Operations"","" BlockChain"","" Business Analysis"","" Cash Management"","" Cross Platform Development"","" Decision Making"","" Entrepreneurship"","" Network Architecture"","" Research and Design"","" Risk Management""}",4.4,1900.0,0,135,0.0,Digital Transformation Financial Services
Data Literacy,"{"" General Statistics"","" Data Analysis"","" Probability & Statistics"","" Statistical Analysis"","" Research and Design"","" Statistical Tests"","" Basic Descriptive Statistics"","" Regression"","" Data Visualization"","" Exploratory Data Analysis""}",4.6,206.0,0,135,0.0,Data Literacy
Building AI Powered Chatbots Without Programming,"{"" Cloud Computing"","" Computer Programming"","" IBM Cloud"","" Machine Learning""}",4.8,2500.0,0,60,0.0,Building AI Powered Chatbots Programming
From Data to Insights with Google Cloud,"{"" Google Cloud Platform"","" Cloud Computing"","" SQL"","" Databases"","" Data Analysis"","" Big Data"","" Cloud Platforms"","" Data Management"","" Exploratory Data Analysis"","" Cloud Storage"","" Data Analysis Software"","" Machine Learning"","" Applied Machine Learning"","" Human Learning"","" Data Visualization"","" Machine Learning Algorithms"","" Machine Learning Software"","" Database Theory""}",4.6,4600.0,0,135,0.0,Data Insights Google Cloud
Patient Safety,"{"" Communication"","" Problem Solving"","" Planning""}",4.8,1600.0,0,135,0.0,Patient Safety
Microeconomics Principles,"{"" Behavioral Economics"","" Decision Making"","" Market Research"","" Market Analysis"","" Strategy"","" Problem Solving"","" Cost Accounting"","" Data Analysis"","" Strategy and Operations""}",4.8,2900.0,0,60,0.0,Microeconomics Principles
Introducción a la programación en Python I: Aprendiendo a programar con Python,"{"" Computational Logic"","" Computer Programming"","" Programming Principles"","" Python Programming"","" Algorithms"","" Data Analysis"","" Computer Programming Tools"","" Computational Thinking"","" System Programming"","" Problem Solving""}",4.4,4200.0,0,60,0.0,Introduccin la programacin en Python I Aprendiendo programar con Python
